year,month,day,week,temp_2,temp_1,average,actual,friend
2016,1,2,Sat,19.0,19.0,17.62,19.0,22.62
2016,1,3,Sun,19.0,19.0,17.92,20.4,16.92
2016,1,4,Mon,19.0,20.4,19.38,23.5,16.38
2016,1,5,Tue,20.4,23.5,18.5,17.8,16.5
2016,1,6,Wed,23.5,17.8,16.74,15.2,20.74
2016,1,7,Thu,17.8,15.2,16.88,20.6,20.88
2016,1,8,Fri,15.2,20.6,17.5,22.1,20.5
2016,1,9,Sat,20.6,22.1,17.88,22.6,15.88
2016,1,10,Sun,22.1,22.6,17.18,20.4,18.18
2016,1,11,Mon,22.6,20.4,16.52,19.1,17.52
2016,1,12,Tue,20.4,19.1,17.7,17.8,22.7
2016,1,13,Wed,19.1,17.8,16.62,17.1,12.62
2016,1,14,Thu,17.8,17.1,17.4,19.6,18.4
2016,1,15,Fri,17.1,19.6,17.46,17.8,15.46
2016,1,16,Sat,19.6,17.8,18.04,14.9,18.04
2016,1,17,Sun,17.8,14.9,16.82,15.3,11.82
2016,1,18,Mon,14.9,15.3,16.28,19.0,17.28
2016,1,19,Tue,15.3,19.0,14.3,17.5,9.3
2016,1,20,Wed,19.0,17.5,14.56,17.0,13.56
2016,1,21,Thu,17.5,17.0,17.14,17.2,14.14
2016,1,22,Fri,17.0,17.2,17.96,17.6,16.96
2016,1,23,Sat,17.2,17.6,18.04,18.4,20.04
2016,1,24,Sun,17.6,18.4,16.34,15.8,15.34
2016,1,25,Mon,18.4,15.8,17.34,17.6,19.34
2016,1,26,Tue,15.8,17.6,16.1,16.5,17.1
2016,1,27,Wed,17.6,16.5,17.54,18.2,12.54
2016,1,28,Thu,16.5,18.2,17.98,20.5,18.98
2016,1,29,Fri,18.2,20.5,17.8,14.5,22.8
2016,1,30,Sat,20.5,14.5,19.44,20.7,19.44
2016,1,31,Sun,14.5,20.7,20.04,22.8,18.04
2016,2,1,Mon,20.7,22.8,20.72,21.5,21.72
2016,2,2,Tue,22.8,21.5,18.06,19.0,22.06
2016,2,3,Wed,21.5,19.0,18.8,22.0,20.8
2016,2,4,Thu,19.0,22.0,18.18,16.1,19.18
2016,2,5,Fri,22.0,16.1,17.1,16.4,13.1
2016,2,6,Sat,16.1,16.4,16.72,17.3,17.72
2016,2,7,Sun,16.4,17.3,18.86,17.9,23.86
2016,2,8,Mon,17.3,17.9,18.1,21.3,22.1
2016,2,9,Tue,17.9,21.3,18.42,20.0,15.42
2016,2,10,Wed,21.3,20.0,19.04,20.4,19.04
2016,2,11,Thu,20.0,20.4,20.1,21.5,15.1
2016,2,12,Fri,20.4,21.5,17.92,20.9,19.92
2016,2,13,Sat,21.5,20.9,19.18,23.5,24.18
2016,2,14,Sun,20.9,23.5,18.88,19.3,19.88
2016,2,15,Mon,23.5,19.3,18.84,18.6,20.84
2016,2,16,Tue,19.3,18.6,17.1,14.8,15.1
2016,2,17,Wed,18.6,14.8,17.64,16.0,15.64
2016,2,18,Thu,14.8,16.0,16.34,16.5,21.34
2016,2,19,Fri,16.0,16.5,16.56,15.3,18.56
2016,2,20,Sat,16.5,15.3,18.3,16.7,22.3
2016,2,21,Sun,15.3,16.7,17.58,17.8,20.58
2016,2,22,Mon,16.7,17.8,18.84,22.4,17.84
2016,2,23,Tue,17.8,22.4,19.42,23.5,18.42
2016,2,24,Wed,22.4,23.5,17.98,21.5,18.98
2016,2,25,Thu,23.5,21.5,20.26,22.3,21.26
2016,2,26,Fri,21.5,22.3,20.16,18.6,18.16
2016,2,27,Sat,22.3,18.6,18.64,12.1,19.64
2016,2,28,Sun,18.6,12.1,18.62,16.8,17.62
2016,2,29,Mon,12.1,16.8,22.1,20.4,24.1
2016,3,1,Tue,16.8,20.4,20.4,21.0,18.4
2016,3,2,Wed,20.4,21.0,21.68,27.0,26.68
2016,3,3,Thu,21.0,27.0,20.86,23.0,18.86
2016,3,4,Fri,27.0,23.0,20.88,24.5,15.88
2016,3,5,Sat,23.0,24.5,19.56,20.0,16.56
2016,3,6,Sun,24.5,20.0,20.42,16.9,20.42
2016,3,7,Mon,20.0,16.9,20.32,12.8,21.32
2016,3,8,Tue,16.9,12.8,19.74,17.0,19.74
2016,3,9,Wed,12.8,17.0,23.16,18.0,20.16
2016,3,10,Thu,17.0,18.0,20.92,12.5,24.92
2016,3,11,Fri,18.0,12.5,20.26,18.0,18.26
2016,3,12,Sat,12.5,18.0,19.44,16.5,21.44
2016,3,13,Sun,18.0,16.5,19.28,15.6,17.28
2016,3,14,Mon,16.5,15.6,18.86,15.3,16.86
2016,3,15,Tue,15.6,15.3,19.32,16.0,23.32
2016,3,16,Wed,15.3,16.0,19.0,21.0,22.0
2016,3,17,Thu,16.0,21.0,19.34,15.0,14.34
2016,3,18,Fri,21.0,15.0,18.6,16.6,22.6
2016,3,19,Sat,15.0,16.6,17.14,15.4,19.14
2016,3,20,Sun,16.6,15.4,16.92,18.0,11.92
2016,3,21,Mon,15.4,18.0,16.92,17.2,15.92
2016,3,22,Tue,18.0,17.2,18.34,19.5,17.34
2016,3,23,Wed,17.2,19.5,19.9,21.4,22.9
2016,3,24,Thu,19.5,21.4,18.6,21.5,22.6
2016,3,25,Fri,21.4,21.5,19.88,28.0,16.88
2016,3,26,Sat,21.5,28.0,20.38,26.0,22.38
2016,3,27,Sun,28.0,26.0,20.32,25.4,18.32
2016,3,28,Mon,26.0,25.4,22.34,24.5,24.34
2016,3,29,Tue,25.4,24.5,23.02,27.0,26.02
2016,3,30,Wed,24.5,27.0,18.58,19.4,16.58
2016,3,31,Thu,27.0,19.4,18.54,21.5,13.54
2016,4,1,Fri,19.4,21.5,19.46,17.4,16.46
2016,4,2,Sat,21.5,17.4,19.82,21.0,23.82
2016,4,3,Sun,17.4,21.0,21.88,19.5,21.88
2016,4,4,Mon,21.0,19.5,19.62,18.5,18.62
2016,4,5,Tue,19.5,18.5,18.84,16.5,18.84
2016,4,6,Wed,18.5,16.5,19.76,22.8,17.76
2016,4,7,Thu,16.5,22.8,20.78,21.1,15.78
2016,4,8,Fri,22.8,21.1,21.2,18.3,18.2
2016,4,9,Sat,21.1,18.3,21.4,25.5,20.4
2016,4,10,Sun,18.3,25.5,20.48,21.8,23.48
2016,4,11,Mon,25.5,21.8,21.26,22.6,16.26
2016,4,12,Tue,21.8,22.6,21.72,22.8,16.72
2016,4,13,Wed,22.6,22.8,21.7,24.6,21.7
2016,4,14,Thu,22.8,24.6,24.46,25.5,22.46
2016,4,15,Fri,24.6,25.5,20.86,20.0,18.86
2016,4,16,Sat,25.5,20.0,22.42,28.0,22.42
2016,4,17,Sun,20.0,28.0,22.8,27.9,17.8
2016,4,18,Mon,28.0,27.9,20.22,20.0,16.22
2016,4,19,Tue,27.9,20.0,17.94,19.5,14.94
2016,4,20,Wed,20.0,19.5,20.28,19.5,24.28
2016,4,21,Thu,19.5,19.5,19.24,25.8,14.24
2016,4,22,Fri,19.5,25.8,20.4,20.5,23.4
2016,4,23,Sat,25.8,20.5,22.72,25.9,25.72
2016,4,24,Sun,20.5,25.9,22.6,25.8,19.6
2016,4,25,Mon,25.9,25.8,21.28,18.1,21.28
2016,4,26,Tue,25.8,18.1,21.32,20.6,16.32
2016,4,27,Wed,18.1,20.6,20.8,20.5,25.8
2016,4,28,Thu,20.6,20.5,20.06,17.2,15.06
2016,4,29,Fri,20.5,17.2,20.6,17.2,22.6
2016,4,30,Sat,17.2,17.2,22.34,19.6,24.34
2016,5,1,Sun,17.2,19.6,22.44,20.5,25.44
2016,5,2,Mon,19.6,20.5,24.7,21.5,28.7
2016,5,3,Tue,20.5,21.5,23.28,23.5,20.28
2016,5,4,Wed,21.5,23.5,21.5,22.0,25.5
2016,5,5,Thu,23.5,22.0,21.26,19.5,21.26
2016,5,6,Fri,22.0,19.5,23.36,20.0,27.36
2016,5,7,Sat,19.5,20.0,22.74,21.5,24.74
2016,5,8,Sun,20.0,21.5,23.78,18.2,22.78
2016,5,9,Mon,21.5,18.2,23.48,18.5,18.48
2016,5,10,Tue,18.2,18.5,24.78,19.1,23.78
2016,5,11,Wed,18.5,19.1,25.5,26.0,29.5
2016,5,12,Thu,19.1,26.0,24.78,24.2,19.78
2016,5,13,Fri,26.0,24.2,25.36,24.5,26.36
2016,5,14,Sat,24.2,24.5,23.86,27.5,28.86
2016,5,15,Sun,24.5,27.5,22.9,24.0,20.9
2016,5,16,Mon,27.5,24.0,23.04,22.3,24.04
2016,5,17,Tue,24.0,22.3,23.82,21.5,19.82
2016,5,18,Wed,22.3,21.5,23.14,23.3,24.14
2016,5,19,Thu,21.5,23.3,24.7,22.6,22.7
2016,5,20,Fri,23.3,22.6,24.06,23.4,21.06
2016,5,21,Sat,22.6,23.4,24.16,22.8,25.16
2016,5,22,Sun,23.4,22.8,27.1,31.5,31.1
2016,5,23,Mon,22.8,31.5,24.72,21.0,26.72
2016,5,24,Tue,31.5,21.0,23.0,22.0,23.0
2016,5,25,Wed,21.0,22.0,24.66,23.2,25.66
2016,5,26,Thu,22.0,23.2,24.76,23.9,23.76
2016,5,27,Fri,23.2,23.9,24.56,22.7,22.56
2016,5,28,Sat,23.9,22.7,26.82,32.4,26.82
2016,5,29,Sun,22.7,32.4,25.98,29.0,28.98
2016,5,30,Mon,32.4,29.0,24.3,21.5,25.3
2016,5,31,Tue,29.0,21.5,25.46,24.7,26.46
2016,6,1,Wed,21.5,24.7,25.6,24.7,24.6
2016,6,2,Thu,24.7,24.7,25.06,24.0,26.06
2016,6,3,Fri,24.7,24.0,25.5,24.0,26.5
2016,6,4,Sat,24.0,24.0,25.66,24.5,21.66
2016,6,5,Sun,24.0,24.5,27.28,25.4,30.28
2016,6,6,Mon,24.5,25.4,26.62,26.2,23.62
2016,6,7,Tue,25.4,26.2,26.96,26.0,22.96
2016,6,8,Wed,26.2,26.0,24.94,27.7,19.94
2016,6,9,Thu,26.0,27.7,25.8,26.8,22.8
2016,6,10,Fri,27.7,26.8,25.78,27.0,27.78
2016,6,11,Sat,26.8,27.0,28.12,27.1,33.12
2016,6,12,Sun,27.0,27.1,27.3,27.5,28.3
2016,6,13,Mon,27.1,27.5,28.36,30.5,27.36
2016,6,14,Tue,27.5,30.5,27.76,26.2,26.76
2016,6,15,Wed,30.5,26.2,29.5,32.8,32.5
2016,6,16,Thu,26.2,32.8,26.5,27.4,29.5
2016,6,17,Fri,32.8,27.4,27.34,27.5,23.34
2016,6,18,Sat,27.4,27.5,26.48,24.5,27.48
2016,6,19,Sun,27.5,24.5,26.78,23.9,27.78
2016,6,20,Mon,24.5,23.9,27.04,25.5,23.04
2016,6,21,Tue,23.9,25.5,28.38,27.0,24.38
2016,6,22,Wed,25.5,27.0,28.84,27.0,24.84
2016,6,23,Thu,27.0,27.0,28.48,28.1,30.48
2016,6,24,Fri,27.0,28.1,28.06,26.7,27.06
2016,6,25,Sat,28.1,26.7,28.44,26.8,33.44
2016,6,26,Sun,26.7,26.8,28.52,26.5,31.52
2016,6,27,Mon,26.8,26.5,29.96,26.7,25.96
2016,6,28,Tue,26.5,26.7,30.44,27.8,28.44
2016,6,29,Wed,26.7,27.8,30.58,28.8,32.58
2016,6,30,Thu,27.8,28.8,28.68,27.3,23.68
2016,7,1,Fri,28.8,27.3,28.12,28.1,25.12
2016,7,2,Sat,27.3,28.1,29.6,28.2,33.6
2016,7,3,Sun,28.1,28.2,28.78,28.0,24.78
2016,7,4,Mon,28.2,28.0,29.4,28.0,27.4
2016,7,5,Tue,28.0,28.0,29.6,31.1,28.6
2016,7,6,Wed,28.0,31.1,30.28,31.0,25.28
2016,7,7,Thu,31.1,31.0,30.74,29.8,28.74
2016,7,8,Fri,31.0,29.8,30.9,31.5,25.9
2016,7,9,Sat,29.8,31.5,31.06,30.9,29.06
2016,7,10,Sun,31.5,30.9,30.34,33.0,30.34
2016,7,11,Mon,30.9,33.0,29.86,30.3,32.86
2016,7,12,Tue,33.0,30.3,30.44,30.0,25.44
2016,7,13,Wed,30.3,30.0,28.94,25.6,27.94
2016,7,14,Thu,30.0,25.6,28.72,26.5,33.72
2016,7,15,Fri,25.6,26.5,29.92,26.5,25.92
2016,7,16,Sat,26.5,26.5,30.82,27.8,25.82
2016,7,17,Sun,26.5,27.8,28.68,26.5,32.68
2016,7,18,Mon,27.8,26.5,29.14,28.0,32.14
2016,7,19,Tue,26.5,28.0,29.5,28.1,34.5
2016,7,20,Wed,28.0,28.1,30.0,30.0,31.0
2016,7,21,Thu,28.1,30.0,29.5,29.5,31.5
2016,7,22,Fri,30.0,29.5,29.84,29.3,32.84
2016,7,23,Sat,29.5,29.3,31.08,29.4,31.08
2016,7,24,Sun,29.3,29.4,30.9,29.8,32.9
2016,7,25,Mon,29.4,29.8,30.28,31.0,28.28
2016,7,26,Tue,29.8,31.0,30.12,31.1,28.12
2016,7,27,Wed,31.0,31.1,32.16,30.5,33.16
2016,7,28,Thu,31.1,30.5,30.34,30.2,29.34
2016,7,29,Fri,30.5,30.2,30.72,30.6,26.72
2016,7,30,Sat,30.2,30.6,30.7,30.9,32.7
2016,7,31,Sun,30.6,30.9,31.02,32.2,27.02
2016,8,1,Mon,30.9,32.2,30.26,29.0,33.26
2016,8,2,Tue,32.2,29.0,30.62,28.8,34.62
2016,8,3,Wed,29.0,28.8,31.46,29.4,27.46
2016,8,4,Thu,28.8,29.4,31.3,29.5,26.3
2016,8,5,Fri,29.4,29.5,31.28,27.8,29.28
2016,8,6,Sat,29.5,27.8,30.96,28.8,31.96
2016,8,7,Sun,27.8,28.8,31.32,30.5,27.32
2016,8,8,Mon,28.8,30.5,32.26,32.2,36.26
2016,8,9,Tue,30.5,32.2,33.38,31.5,32.38
2016,8,10,Wed,32.2,31.5,28.96,26.0,32.96
2016,8,11,Thu,31.5,26.0,29.14,26.9,30.14
2016,8,12,Fri,26.0,26.9,30.18,27.6,27.18
2016,8,13,Sat,26.9,27.6,30.06,28.7,31.06
2016,8,14,Sun,27.6,28.7,29.74,28.7,25.74
2016,8,15,Mon,28.7,28.7,29.74,28.7,33.74
2016,8,16,Tue,28.7,28.7,30.22,29.9,32.22
2016,8,17,Wed,28.7,29.9,30.04,30.7,33.04
2016,8,18,Thu,29.9,30.7,29.78,29.5,30.78
2016,8,19,Fri,30.7,29.5,30.6,29.9,33.6
2016,8,20,Sat,29.5,29.9,31.24,30.4,28.24
2016,8,21,Sun,29.9,30.4,29.7,28.4,32.7
2016,8,22,Mon,30.4,28.4,30.6,29.5,25.6
2016,8,23,Tue,28.4,29.5,30.54,29.9,30.54
2016,8,24,Wed,29.5,29.9,30.22,29.7,29.22
2016,8,25,Thu,29.9,29.7,29.94,29.4,33.94
2016,8,26,Fri,29.7,29.4,29.78,29.2,29.78
2016,8,27,Sat,29.4,29.2,29.66,29.5,28.66
2016,8,28,Sun,29.2,29.5,30.24,30.2,35.24
2016,8,29,Mon,29.5,30.2,28.08,29.5,33.08
2016,8,30,Tue,30.2,29.5,29.06,29.1,24.06
2016,8,31,Wed,29.5,29.1,28.9,29.0,33.9
2016,9,1,Thu,29.1,29.0,29.14,29.6,26.14
2016,9,2,Fri,29.0,29.6,28.66,29.8,32.66
2016,9,3,Sat,29.6,29.8,29.74,32.2,25.74
2016,9,4,Sun,29.8,32.2,31.04,35.1,34.04
2016,9,5,Mon,32.2,35.1,30.02,34.6,28.02
2016,9,6,Tue,35.1,34.6,28.8,31.5,26.8
2016,9,7,Wed,34.6,31.5,27.6,29.9,31.6
2016,9,8,Thu,31.5,29.9,27.84,30.1,29.84
2016,9,9,Fri,29.9,30.1,27.92,28.6,26.92
2016,9,10,Sat,30.1,28.6,28.36,29.0,29.36
2016,9,11,Sun,28.6,29.0,29.24,29.1,32.24
2016,9,12,Mon,29.0,29.1,28.2,28.8,29.2
2016,9,13,Tue,29.1,28.8,28.0,28.1,27.0
2016,9,14,Wed,28.8,28.1,28.76,23.1,27.76
2016,9,15,Thu,28.1,23.1,26.76,27.3,22.76
2016,9,16,Fri,23.1,27.3,26.66,30.0,29.66
2016,9,17,Sat,27.3,30.0,28.22,26.8,26.22
2016,9,18,Sun,30.0,26.8,27.36,27.0,28.36
2016,9,19,Mon,26.8,27.0,27.64,25.1,25.64
2016,9,20,Tue,27.0,25.1,27.86,25.6,31.86
2016,9,21,Wed,25.1,25.6,28.26,26.8,25.26
2016,9,22,Thu,25.6,26.8,29.64,30.0,33.64
2016,9,23,Fri,26.8,30.0,29.16,27.2,27.16
2016,9,24,Sat,30.0,27.2,29.86,26.0,27.86
2016,9,25,Sun,27.2,26.0,27.86,25.9,22.86
2016,9,26,Mon,26.0,25.9,26.66,25.6,27.66
2016,9,27,Tue,25.9,25.6,27.02,27.2,29.02
2016,9,28,Wed,25.6,27.2,26.84,25.8,26.84
2016,9,29,Thu,27.2,25.8,27.1,26.2,26.1
2016,9,30,Fri,25.8,26.2,26.3,26.7,30.3
2016,10,1,Sat,26.2,26.7,29.22,27.7,31.22
2016,10,2,Sun,26.7,27.7,27.12,27.1,24.12
2016,10,3,Mon,27.7,27.1,26.5,27.2,24.5
2016,10,4,Tue,27.1,27.2,26.68,26.4,24.68
2016,10,5,Wed,27.2,26.4,26.84,26.6,21.84
2016,10,6,Thu,26.4,26.6,27.76,27.1,26.76
2016,10,7,Fri,26.6,27.1,26.76,27.0,24.76
2016,10,8,Sat,27.1,27.0,25.94,26.8,27.94
2016,10,9,Sun,27.0,26.8,24.9,24.8,22.9
2016,10,10,Mon,26.8,24.8,24.92,24.4,19.92
2016,10,11,Tue,24.8,24.4,25.52,26.2,25.52
2016,10,12,Wed,24.4,26.2,25.6,23.3,27.6
2016,10,13,Thu,26.2,23.3,26.04,21.7,25.04
2016,10,14,Fri,23.3,21.7,24.78,26.4,24.78
2016,10,15,Sat,21.7,26.4,24.68,25.8,20.68
2016,10,16,Sun,26.4,25.8,24.58,24.5,22.58
2016,10,17,Mon,25.8,24.5,25.66,26.5,29.66
2016,10,18,Tue,24.5,26.5,23.38,21.9,27.38
2016,10,19,Wed,26.5,21.9,24.28,22.5,29.28
2016,10,20,Thu,21.9,22.5,21.96,20.2,23.96
2016,10,21,Fri,22.5,20.2,24.48,19.3,20.48
2016,10,22,Sat,20.2,19.3,20.94,21.2,17.94
2016,10,23,Sun,19.3,21.2,23.32,24.5,26.32
2016,10,24,Mon,21.2,24.5,25.7,24.9,28.7
2016,10,25,Tue,24.5,24.9,24.98,23.3,23.98
2016,10,26,Wed,24.9,23.3,24.3,25.7,26.3
2016,10,27,Thu,23.3,25.7,24.02,25.2,20.02
2016,10,28,Fri,25.7,25.2,22.46,23.5,18.46
2016,10,29,Sat,25.2,23.5,22.82,25.3,26.82
2016,10,30,Sun,23.5,25.3,22.12,23.3,27.12
2016,10,31,Mon,25.3,23.3,22.3,23.5,23.3
2016,11,1,Tue,23.3,23.5,24.5,25.2,24.5
2016,11,2,Wed,23.5,25.2,23.26,24.8,22.26
2016,11,3,Thu,25.2,24.8,23.38,27.2,26.38
2016,11,4,Fri,24.8,27.2,21.62,24.9,16.62
2016,11,5,Sat,27.2,24.9,21.18,25.8,17.18
2016,11,6,Sun,24.9,25.8,20.78,21.0,18.78
2016,11,7,Mon,25.8,21.0,21.26,19.1,18.26
2016,11,8,Tue,21.0,19.1,20.6,18.9,20.6
2016,11,9,Wed,19.1,18.9,20.32,20.6,19.32
2016,11,10,Thu,18.9,20.6,20.32,20.8,16.32
2016,11,11,Fri,20.6,20.8,22.98,22.6,24.98
2016,11,12,Sat,20.8,22.6,21.54,21.2,21.54
2016,11,13,Sun,22.6,21.2,20.26,22.2,18.26
2016,11,14,Mon,21.2,22.2,18.38,17.0,15.38
2016,11,15,Tue,22.2,17.0,19.34,18.4,17.34
2016,11,16,Wed,17.0,18.4,19.08,19.2,14.08
2016,11,17,Thu,18.4,19.2,19.5,20.4,24.5
2016,11,18,Fri,19.2,20.4,20.02,24.9,18.02
2016,11,19,Sat,20.4,24.9,19.64,21.8,15.64
2016,11,20,Sun,24.9,21.8,19.42,19.0,14.42
2016,11,21,Mon,21.8,19.0,19.48,20.4,24.48
2016,11,22,Tue,19.0,20.4,17.54,14.0,19.54
2016,11,23,Wed,20.4,14.0,18.84,13.5,16.84
2016,11,24,Thu,14.0,13.5,20.14,16.8,25.14
2016,11,25,Fri,13.5,16.8,20.34,15.9,19.34
2016,11,26,Sat,16.8,15.9,19.28,17.0,17.28
2016,11,27,Sun,15.9,17.0,18.6,14.5,16.6
2016,11,28,Mon,17.0,14.5,18.04,13.5,16.04
2016,11,29,Tue,14.5,13.5,18.2,15.6,16.2
2016,11,30,Wed,13.5,15.6,19.04,15.9,23.04
2016,12,1,Thu,15.6,15.9,18.64,16.3,20.64
2016,12,2,Fri,15.9,16.3,16.74,17.7,12.74
2016,12,3,Sat,16.3,17.7,17.26,18.0,19.26
2016,12,4,Sun,17.7,18.0,17.36,16.8,18.36
2016,12,5,Mon,18.0,16.8,16.34,16.7,14.34
2016,12,6,Tue,16.8,16.7,17.64,18.7,12.64
2016,12,7,Wed,16.7,18.7,17.98,17.7,14.98
2016,12,8,Thu,18.7,17.7,18.4,17.4,21.4
2016,12,9,Fri,17.7,17.4,19.52,19.1,18.52
2016,12,10,Sat,17.4,19.1,19.22,19.4,21.22
2016,12,11,Sun,19.1,19.4,19.76,18.8,22.76
2016,12,12,Mon,19.4,18.8,18.48,18.4,16.48
2016,12,13,Tue,18.8,18.4,18.44,17.2,22.44
2016,12,14,Wed,18.4,17.2,18.0,16.5,17.0
2016,12,15,Thu,17.2,16.5,19.08,15.8,19.08
2016,12,16,Fri,16.5,15.8,17.26,15.2,15.26
2016,12,17,Sat,15.8,15.2,18.02,16.0,13.02
2016,12,18,Sun,15.2,16.0,17.04,13.6,20.04
2016,12,19,Mon,16.0,13.6,16.44,10.9,13.44
2016,12,20,Tue,13.6,10.9,19.4,17.5,17.4
2016,12,21,Wed,10.9,17.5,19.44,16.7,23.44
2016,12,22,Thu,17.5,16.7,19.92,19.8,14.92
2016,12,23,Fri,16.7,19.8,19.9,19.4,14.9
2016,12,24,Sat,19.8,19.4,19.34,19.2,24.34
2016,12,25,Sun,19.4,19.2,17.32,19.3,17.32
2016,12,26,Mon,19.2,19.3,18.26,17.5,18.26
2016,12,27,Tue,19.3,17.5,17.68,17.2,14.68
2016,12,28,Wed,17.5,17.2,17.06,17.0,14.06
2016,12,29,Thu,17.2,17.0,17.54,17.8,12.54
2016,12,30,Fri,17.0,17.8,17.98,16.1,12.98
2016,12,31,Sat,17.8,16.1,17.78,15.8,19.78
2017,1,1,Sun,16.1,15.8,16.8,16.1,14.8
2017,1,2,Mon,15.8,16.1,17.62,14.2,13.62
2017,1,3,Tue,16.1,14.2,17.92,16.0,13.92
2017,1,4,Wed,14.2,16.0,19.38,20.1,23.38
2017,1,5,Thu,16.0,20.1,18.5,17.5,13.5
2017,1,6,Fri,20.1,17.5,16.74,16.1,13.74
2017,1,7,Sat,17.5,16.1,16.88,15.1,11.88
2017,1,8,Sun,16.1,15.1,17.5,16.7,18.5
2017,1,9,Mon,15.1,16.7,17.88,15.9,15.88
2017,1,10,Tue,16.7,15.9,17.18,15.6,20.18
2017,1,11,Wed,15.9,15.6,16.52,16.1,14.52
2017,1,12,Thu,15.6,16.1,17.7,22.0,19.7
2017,1,13,Fri,16.1,22.0,16.62,17.9,21.62
2017,1,14,Sat,22.0,17.9,17.4,14.8,21.4
2017,1,15,Sun,17.9,14.8,17.46,16.5,15.46
2017,1,16,Mon,14.8,16.5,18.04,18.4,22.04
2017,1,17,Tue,16.5,18.4,16.82,12.0,14.82
2017,1,18,Wed,18.4,12.0,16.28,10.8,12.28
2017,1,19,Thu,12.0,10.8,14.3,10.6,18.3
2017,1,20,Fri,10.8,10.6,14.56,9.4,18.56
2017,1,21,Sat,10.6,9.4,17.14,12.4,15.14
2017,1,22,Sun,9.4,12.4,17.96,16.1,22.96
2017,1,23,Mon,12.4,16.1,18.04,16.2,22.04
2017,1,24,Tue,16.1,16.2,16.34,15.6,13.34
2017,1,25,Wed,16.2,15.6,17.34,18.2,22.34
2017,1,26,Thu,15.6,18.2,16.1,14.4,18.1
2017,1,27,Fri,18.2,14.4,17.54,15.0,20.54
2017,1,28,Sat,14.4,15.0,17.98,17.5,20.98
2017,1,29,Sun,15.0,17.5,17.8,17.5,17.8
2017,1,30,Mon,17.5,17.5,19.44,18.5,17.44
2017,1,31,Tue,17.5,18.5,20.04,15.7,21.04
2017,2,1,Wed,18.5,15.7,20.72,20.5,16.72
2017,2,2,Thu,15.7,20.5,18.06,16.8,18.06
2017,2,3,Fri,20.5,16.8,18.8,20.6,21.8
2017,2,4,Sat,16.8,20.6,18.18,20.8,15.18
2017,2,5,Sun,20.6,20.8,17.1,17.7,22.1
2017,2,6,Mon,20.8,17.7,16.72,20.6,12.72
2017,2,7,Tue,17.7,20.6,18.86,22.0,21.86
2017,2,8,Wed,20.6,22.0,18.1,20.2,16.1
2017,2,9,Thu,22.0,20.2,18.42,19.5,14.42
2017,2,10,Fri,20.2,19.5,19.04,16.6,14.04
2017,2,11,Sat,19.5,16.6,20.1,13.1,24.1
2017,2,12,Sun,16.6,13.1,17.92,19.0,21.92
2017,2,13,Mon,13.1,19.0,19.18,20.5,20.18
2017,2,14,Tue,19.0,20.5,18.88,19.8,22.88
2017,2,15,Wed,20.5,19.8,18.84,18.0,20.84
2017,2,16,Thu,19.8,18.0,17.1,17.0,19.1
2017,2,17,Fri,18.0,17.0,17.64,18.0,22.64
2017,2,18,Sat,17.0,18.0,16.34,17.1,15.34
2017,2,19,Sun,18.0,17.1,16.56,16.0,18.56
2017,2,20,Mon,17.1,16.0,18.3,17.6,13.3
2017,2,21,Tue,16.0,17.6,17.58,19.0,12.58
2017,2,22,Wed,17.6,19.0,18.84,18.3,16.84
2017,2,23,Thu,19.0,18.3,19.42,18.1,23.42
2017,2,24,Fri,18.3,18.1,17.98,15.4,13.98
2017,2,25,Sat,18.1,15.4,20.26,17.2,21.26
2017,2,26,Sun,15.4,17.2,20.16,19.8,23.16
2017,2,27,Mon,17.2,19.8,18.64,21.8,19.64
2017,2,28,Tue,19.8,21.8,18.62,18.1,22.62
2017,3,1,Wed,21.8,18.1,20.4,21.4,23.4
2017,3,2,Thu,18.1,21.4,21.68,21.4,19.68
2017,3,3,Fri,21.4,21.4,20.86,15.8,23.86
2017,3,4,Sat,21.4,15.8,20.88,13.2,18.88
2017,3,5,Sun,15.8,13.2,19.56,19.3,21.56
2017,3,6,Mon,13.2,19.3,20.42,25.7,16.42
2017,3,7,Tue,19.3,25.7,20.32,27.1,16.32
2017,3,8,Wed,25.7,27.1,19.74,21.7,24.74
2017,3,9,Thu,27.1,21.7,23.16,28.0,28.16
2017,3,10,Fri,21.7,28.0,20.92,24.5,16.92
2017,3,11,Sat,28.0,24.5,20.26,20.4,23.26
2017,3,12,Sun,24.5,20.4,19.44,21.2,23.44
2017,3,13,Mon,20.4,21.2,19.28,16.3,24.28
2017,3,14,Tue,21.2,16.3,18.86,19.0,17.86
2017,3,15,Wed,16.3,19.0,19.32,19.2,15.32
2017,3,16,Thu,19.0,19.2,19.0,18.6,19.0
2017,3,17,Fri,19.2,18.6,19.34,22.2,18.34
2017,3,18,Sat,18.6,22.2,18.6,21.2,22.6
2017,3,19,Sun,22.2,21.2,17.14,19.9,19.14
2017,3,20,Mon,21.2,19.9,16.92,19.5,16.92
2017,3,21,Tue,19.9,19.5,16.92,18.2,12.92
2017,3,22,Wed,19.5,18.2,18.34,21.0,19.34
2017,3,23,Thu,18.2,21.0,19.9,17.8,24.9
2017,3,24,Fri,21.0,17.8,18.6,14.6,22.6
2017,3,25,Sat,17.8,14.6,19.88,19.4,19.88
2017,3,26,Sun,14.6,19.4,20.38,17.6,23.38
